封面,标题,出版信息,评分,评价人数
https://img3.doubanio.com/view/subject/s/public/s29962521.jpg,断舍离（2019年新版）,"
        
  
  [日]山下英子 / 贾耀平 / 湖南文艺出版社 / 2019-1-10 / 45.00元

      ",7.2,"
        (2934人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s27464484.jpg,第五项修炼,"
        
  
  彼得·圣吉 / 张成林 / 中信出版社 / 2009-10-1 / 58.00元

      ",8.7,"
        (2864人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29118375.jpg,管理的常识,"
        
  
  陈春花 / 机械工业出版社 / 2016-10-9 / 45

      ",8.4,"
        (860人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s9063857.jpg,关键对话,"
        
  
  （美）科里·帕特森（Kerry Patterson）、约瑟夫·格雷尼（Joseph Grenny）、罗恩·麦克米兰（Ron McMillan） / 毕崇毅 / 机械工业出版社 / 2012-4 / 39.00元

      ",8.2,"
        (5228人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s28278604.jpg,重新定义公司,"
        
  
  [美]埃里克·施密特 / 靳婷婷、陈序、何晔 / 中信出版社 / 2015-8 / 49.00

      ",8.2,"
        (6940人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33699293.jpg,重来3：跳出疯狂的忙碌,"
        
  
  [美] 贾森·弗里德、[丹] 戴维·海涅迈尔·汉森 / 苏西 / 电子工业出版社 / 2020-7 / 50.70元

      ",8.3,"
        (502人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s28007966.jpg,创业维艰,"
        
  
  本·霍洛维茨 Ben Horowitz / 杨晓红、钟莉婷 / 中信出版社 / 2015-2 / 49

      ",8.3,"
        (8447人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29630815.jpg,可复制的领导力,"
        
  
  樊登 / 中信出版社 / 2017-12 / 49.00

      ",7.3,"
        (2041人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29726416.jpg,经营者养成笔记,"
        
  
  [日] 柳井正 / 机械工业出版社 / 2018-3-1 / CNY 59.00

      ",8.5,"
        (932人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s11137256.jpg,精益创业,"
        
  
  [美] 埃里克·莱斯 / 吴彤 / 中信出版社 / 2012-8 / 49.00元

      ",8.3,"
        (5347人评价)
    "
