封面,标题,出版信息,评分,评价人数
https://img9.doubanio.com/view/subject/s/public/s33515784.jpg,一本书看懂枪械百年史,"
        
  
  王洋 / 机械工业出版社 / 2019-11 / 79.90元

      ",8.7,"
        (31人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s30010971.jpg,决战：东北解放战争 1945～1948,"
        
  
  刘统 / 上海人民出版社 / 2017-7 / 78.00元

      ",8.8,"
        (80人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33846344.jpg,复合体,"
        
  
  [美] 尼克·图尔斯 / 李相影、陈学军 / 后浪丨民主与建设出版社 / 2021-3 / 45.00元

      ",7.6,"
        (目前无人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s25799682.jpg,竞逐富强,"
        
  
  威廉·H·麦尼尔 (William H.McNeill) / 倪大昕、杨润殷 / 上海辞书出版社 / 2013-1-1 / 58.00元

      ",8.8,"
        (156人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33643452.jpg,条顿骑士团,"
        
  
  〔美〕威廉·厄本 / 陆大鹏、刘晓晖 / 社会科学文献出版社 / 2020-5 / 72.00元

      ",8.4,"
        (257人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s2699388.jpg,三十六计,"
        
  
  张弓 译注 / 雷庆翼 / 山西古籍出版社 / 1999.9 / 6.80

      ",9.7,"
        (1510人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s27238393.jpg,拿破仑传,"
        
  
  [德] 埃米尔·路德维希 / 梁锡江、龚艳、周何法 / 浙江文艺出版社 / 2008-1-1 / 29.80元

      ",8.9,"
        (1786人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33521610.jpg,制胜的科学,"
        
  
  （俄）亚历山大·列昂尼多维奇·日莫季科夫（Alexander Leonidovich Zhmodikov） / 吴畋 / 江苏凤凰文艺出版社 / 2019-12-1 / 199.8

      ",8.8,"
        (23人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s6000755.jpg,第二次世界大战战史,"
        
  
  李德•哈特 (Basil H.Liddell Hart) / 钮先钟 / 上海人民出版社 / 2009-3-1 / 75.00元

      ",,"
        (1191人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33714270.jpg,征服的怒潮,"
        
  
  [美]伊恩·托尔 / 徐彬、曹军、王小琛 / 中信出版集团 / 2020-9 / 118

      ",,"
        (51人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33718336.jpg,纸上谈兵,"
        
  
  张明扬 / 山西人民出版社 / 2020-9 / 68.00

      ",7.5,"
        (101人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29742895.jpg,士兵突击,"
        
  
  兰晓龙 / 人民文学出版社 / 2018-1 / 59.00元

      ",9.1,"
        (239人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s5755611.jpg,亮剑,"
        
  
  都梁 / 人民文学出版社 / 2007-7 / 30.00元

      ",9.2,"
        (3418人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s6328220.jpg,战争改变历史,"
        
  
  马克斯·布特 / 石祥 / 上海科学技术文献出版社 / 2011-3 / 68.00元

      ",9.2,"
        (200人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s8928991.jpg,历史的天空,"
        
  
  徐贵祥 / 人民文学出版社 / 2000-4 / 31.00元

      ",7.8,"
        (912人评价)
    "
