封面,标题,出版信息,评分,评价人数
https://img9.doubanio.com/view/subject/s/public/s33707244.jpg,内在动机,"
        
  
  [美]爱德华·L. 德西（Edward L. Deci）、[美]理查德·弗拉斯特（Richard Flaste） / 王正林 / 机械工业出版社 / 2020-8 / 59.00元

      ",8.3,"
        (635人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s28359438.jpg,进化心理学(第4版),"
        
  
  [美] 戴维·巴斯 / 张勇、蒋柯、熊哲宏 审校 / 商务印书馆 / 2015-9 / 88.00元

      ",9.0,"
        (1604人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29559698.jpg,终身成长,"
        
  
  [美] 卡罗尔·德韦克 / 楚祎楠 / 后浪丨江西人民出版社 / 2017-11 / 49.80元

      ",7.5,"
        (7556人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s1406644.jpg,个人形成论,"
        
  
  [美] 卡尔·R·罗杰斯 / 杨广学、尤娜、潘福勤 / 中国人民大学出版社 / 2004-7-1 / 35.00元

      ",9.1,"
        (1325人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s4608182.jpg,当尼采哭泣,"
        
  
  （美）欧文 D.亚隆（Irvin D.Yalom） / 侯维之 / 机械工业出版社 / 2011-1 / 36.00元

      ",8.8,"
        (5851人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s27829518.jpg,稀缺,"
        
  
  塞德希尔·穆来纳森、埃尔德·沙菲尔 / 魏薇、龙志勇 / 浙江人民出版社 / 2014-11 / 56.90元

      ",7.5,"
        (8126人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29897337.jpg,认知天性,"
        
  
  [美] Peter C. Brown、[美] Henry L. Roediger III、[美] Mark A. McDaniel / 邓峰 / 中信出版社 / 2018-10 / 58.00元

      ",7.8,"
        (4853人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s2261831.jpg,我们内心的冲突,"
        
  
  卡伦・霍妮 / 王作虹 / 贵州人民出版社 / 2004-05 / 15.00

      ",8.5,"
        (3800人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33702542.jpg,真希望我父母读过这本书,"
        
  
  [英] 菲利帕·佩里 / 洪慧芳 / 中信出版集团 / 2020-8-18 / 48.00元

      ",8.9,"
        (470人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s30005299.jpg,我减掉了五十斤,"
        
  
  徐徐 / 漓江出版社 / 2017-8 / 48

      ",7.6,"
        (788人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s6179086.jpg,为什么学生不喜欢上学?,"
        
  
  (美) 威廉厄姆 (Willingham.D.T.) . 著 / 赵萌. / 江苏教育出版社 / 2010-5 / 26.00元

      ",9.2,"
        (2816人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s24411395.jpg,象与骑象人,"
        
  
  [美]乔纳森•海特 (Jonathan Haidt) / 李静瑶 / 浙江人民出版社 / 2012-12 / 49.90元

      ",8.1,"
        (2066人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s3565997.jpg,正面管教,"
        
  
  [美] 简·尼尔森 (Jane Nelsen) / 玉冰 / 京华出版社 / 2009-1 / 29.00元

      ",8.7,"
        (5500人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33491478.jpg,乌合之众,"
        
  
  (法) 古斯塔夫·勒庞 / 陆泉枝 / 上海译文出版社 / 2019-10-1 / 35

      ",8.2,"
        (1190人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29944760.jpg,掌控谈话,"
        
  
  [美] Chris Voss、[美] Tahl Raz / 赵坤 / 北京联合出版公司 / 2018-10-1 / 56.00元

      ",8.2,"
        (1606人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s1083685.jpg,人性的弱点全集,"
        
  
  [美] 戴尔·卡耐基 / 袁玲 / 中国发展出版社 / 2008-1 / 25.00元

      ",8.2,"
        (41161人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33816169.jpg,长不大的父母,"
        
  
  加藤谛三 / 许源源 / 人民邮电出版社 / 2021-2 / 49.8

      ",7.3,"
        (187人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29714854.jpg,自卑与超越,"
        
  
  阿尔弗雷德·阿德勒 / 吴红 / 江苏凤凰文艺出版社 / 2017-10 / 38.00

      ",8.7,"
        (206人评价)
    "
