封面,标题,出版信息,评分,评价人数
https://img1.doubanio.com/view/subject/s/public/s29952659.jpg,建筑师,"
        
  
  (美) 大卫·马祖凯利 / 艾琦 / 北京联合出版公司 / 2019-3 / 198.00元

      ",9.1,"
        (4456人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s27292819.jpg,偷窺孔 Vol.02,"
        
  
  本名和幸 / 張益豐 / 東立出版社 / 2012-6-11 / NT 120

      ",7.5,"
        (178人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33719009.jpg,梦之囚徒：进程,"
        
  
  [法] 马克-安托万·马修 / 徐峰 / 后浪丨上海文化出版社 / 2020-10 / 68.00元

      ",9.3,"
        (439人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s29647213.jpg,鬼滅之刃 1,"
        
  
  吾峠呼世晴 / 林志昌 / 東立出版社 / 2018-1-8 / NT100

      ",8.0,"
        (2084人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s24225502.jpg,ドS秘書の激愛調教,"
        
  
  くるわ亜希 / オークラ出版 / 2012-11-12 / JPY 680

      ",6.5,"
        (58人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33781681.jpg,チェンソーマン 10,"
        
  
  藤本 タツキ / 集英社 / 2021-1-4 / 484円

      ",8.9,"
        (860人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s3144127.jpg,漩涡,"
        
  
  伊藤润二 / 蔡夢芳 / 東立 / 1999 / NT$90

      ",9.0,"
        (13789人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29453584.jpg,FIRE PUNCH炎拳1,"
        
  
  藤本樹 / 林家祥 / 東立出版社有限公司 / 2017-4-17 / NT$100

      ",8.8,"
        (1952人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33659828.jpg,满是空虚之物,"
        
  
  [日]阿伏伽德六 / 黄文娟 / 四川美术出版社 / 2020-8 / 39.60

      ",8.0,"
        (585人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s6344736.jpg,今際の国のアリス 1,"
        
  
  [日]麻生羽呂 / 小学馆 / 2011-4-18 / 440円

      ",8.7,"
        (1064人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s28110965.jpg,就喜欢你看不惯我又干不掉我的样子,"
        
  
  白茶 / 长江文艺出版社 / 2015-5-5 / 46.00元

      ",7.6,"
        (8607人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33839290.jpg,墨比斯漫画精选集,"
        
  
  [法] 墨比斯 / 朱洁、叶蔚林、赵心舒 / 后浪丨四川文艺出版社 / 2021-4 / 160.00元

      ",,"
        (32人评价)
    "
