封面,标题,出版信息,评分,评价人数
https://img1.doubanio.com/view/subject/s/public/s1959967.jpg,算法导论（原书第2版）,"
        
  
  [美] Thomas H.Cormen、Charles E.Leiserson、Ronald L.Rivest、Clifford Stein / 潘金贵 等 / 机械工业出版社 / 2006-9 / 85.00元

      ",9.3,"
        (5096人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29667618.jpg,Python数据科学手册,"
        
  
  Jake VanderPlas / 陶俊杰、陈小莉 / 人民邮电出版社 / 2018-1-20 / 109.00元

      ",9.4,"
        (277人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29943454.jpg,架构整洁之道,"
        
  
  【美】Robert C. Martin（罗伯特 C. 马丁） / 电子工业出版社 / 2018-9 / 99.00元

      ",8.8,"
        (465人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s2686916.jpg,Head First 设计模式（中文版）,"
        
  
  弗里曼 / O'Reilly Taiwan公司 / 中国电力出版社 / 2007-9 / 98.00元

      ",9.2,"
        (3244人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33298691.jpg,自学是门手艺,"
        
  
  李笑来 / 电子工业出版社 / 2019-6 / 99元

      ",8.7,"
        (303人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29839337.jpg,Python深度学习,"
        
  
  [美] 弗朗索瓦•肖莱 / 张亮 / 人民邮电出版社 / 2018-8 / 119.00元

      ",9.6,"
        (755人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s30014452.jpg,重构（第2版）全彩精装版,"
        
  
  Martin Fowler / 熊节、林从羽 / 人民邮电出版社 / 2019-3 / 168

      ",9.2,"
        (201人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29460367.jpg,算法笔记,"
        
  
  胡凡、曾磊 / 机械工业出版社 / 2016-7 / 65

      ",9.2,"
        (258人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s25136218.jpg,程序员的自我修养,"
        
  
  俞甲子、石凡、潘爱民 / 电子工业出版社 / 2009-4 / 65.00

      ",8.8,"
        (2497人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s27275372.jpg,利用Python进行数据分析,"
        
  
  Wes McKinney / 唐学韬 / 机械工业出版社 / 2013-11-18 / 89.00

      ",8.6,"
        (1413人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s2690732.jpg,修改代码的艺术,"
        
  
  Michael Feathers / 刘未鹏 / 人民邮电出版社 / 2007-09-25 / 59.00元

      ",8.2,"
        (296人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29063065.jpg,Java核心技术·卷 I（原书第10版）,"
        
  
  [美] 凯.S.霍斯特曼（Cay S. Horstmann） / 周立新 等 / 机械工业出版社 / 2016-9 / CNY 119.00

      ",8.3,"
        (541人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29967820.jpg,程序员代码面试指南（第2版）,"
        
  
  左程云 / 电子工业出版社 / 2019-1-1 / 109.00元

      ",9.1,"
        (65人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33682507.jpg,Go语言编程之旅：一起用Go做项目,"
        
  
  陈剑煜、徐新华 / 电子工业出版社 / 2020-6 / 108

      ",7.8,"
        (34人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29461770.jpg,SQL基础教程（第2版）,"
        
  
  [日] MICK / 孙　淼、罗　勇 / 人民邮电出版社 / 2017-6 / 79.00元

      ",9.0,"
        (456人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s32282160.jpg,Effective Java中文版（第3版）,"
        
  
  [美] Joshua Bloch / 俞黎敏 / 机械工业出版社 / 2018-12-11 / 119元

      ",9.5,"
        (187人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s2992671.jpg,编程之美,"
        
  
  《编程之美》小组 编 / 电子工业出版社 / 2008-3 / 40.00元

      ",8.4,"
        (3219人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29725690.jpg,Python 3网络爬虫开发实战,"
        
  
  崔庆才 / 人民邮电出版社 / 2018-4 / 99

      ",9.0,"
        (434人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s4436543.jpg,UNIX环境高级编程,"
        
  
  W.Richard Stevens、Stephen A.Rago / 尤晋元、张亚英、戚正伟 / 人民邮电出版社 / 2006年 / 99.00元

      ",9.4,"
        (2346人评价)
    "
