封面,标题,出版信息,评分,评价人数
https://img3.doubanio.com/view/subject/s/public/s6154290.jpg,罗织经,"
        
  
  来俊臣 / 马树全 / 黄山书社 / 2010-3 / 35.00元

      ",7.7,"
        (477人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s4503263.jpg,读书指南,"
        
  
  梁启超 / 中华书局 / 2010-8 / 15.00元

      ",9.1,"
        (883人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s11196051.jpg,人间词话,"
        
  
  王国维 / 中华书局 / 2012-7 / 19.00元

      ",9.1,"
        (3418人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s24400879.jpg,尚书,"
        
  
  王世舜  译注 / 中华书局 / 2011-12 / 32.00元

      ",8.6,"
        (382人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s11334267.jpg,周易,"
        
  
  杨天才、张善文 / 中华书局 / 2011-3 / 40.00元

      ",9.1,"
        (559人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s4442188.jpg,楚辞,"
        
  
  屈原 等 / 林家骊 注释 / 中华书局 / 2010-6 / 23.00元

      ",9.3,"
        (1363人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29539556.jpg,了凡四训,"
        
  
  [明] 袁了凡 / 费勇 / 三秦出版社 / 2017-9 / 32.00

      ",8.3,"
        (977人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33591231.jpg,商君书,"
        
  
  石磊 译注 / 中华书局 / 2011-9 / 14.00元

      ",8.4,"
        (495人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s32314512.jpg,四书章句集注,"
        
  
  朱熹 / 中华书局 / 2012-2 / 39.00元

      ",9.8,"
        (461人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s1302784.jpg,易经杂说,"
        
  
  南怀瑾 / 复旦大学出版社 / 2002-6 / 19.00元

      ",8.5,"
        (4071人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s4394256.jpg,菜根谭,"
        
  
  洪应明 / 湖北人民出版社 / 1995-10 / 6.80

      ",9.0,"
        (1279人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s10203642.jpg,大学,"
        
  
  刘强 / 纺织工业 / 2007-3 / 26.80元

      ",9.5,"
        (472人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s27445616.jpg,周易,"
        
  
  郭彧 译注 / 中华书局 / 2006-9-1 / 22.00元

      ",9.0,"
        (1614人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s11315042.jpg,论语新解,"
        
  
  钱穆 / 生活•读书•新知三联书店 / 2012-7-1 / 39.00元

      ",9.2,"
        (618人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s28261122.jpg,大学·中庸,"
        
  
  王国轩 / 中华书局 / 2006-10-1 / 9.00元

      ",9.0,"
        (2259人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s22779022.jpg,中国哲学史,"
        
  
  冯友兰 / 华东师范大学出版社 / 2011-7 / 72.00元

      ",9.0,"
        (1625人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s6311774.jpg,论语译注,"
        
  
  杨伯峻 / 中华书局 / 2006-12-01 / 26.00元

      ",8.9,"
        (2117人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29327698.jpg,资治通鉴,"
        
  
  司马光 / 中华书局 / 2011-8 / 498.00元

      ",9.8,"
        (1253人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29105471.jpg,周易译注(增订版),"
        
  
  黄寿祺、张善文 / 中华书局 / 2016-7 / 58.00元

      ",9.5,"
        (112人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s3102826.jpg,柳如是别传,"
        
  
  陈寅恪 / 上海古籍出版社 / 1980年 / 4.55元

      ",9.2,"
        (247人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s6001060.jpg,文心雕龙,"
        
  
  [南朝梁]刘勰、黄霖 导读、黄霖 整理集评 / 上海古籍出版社 / 2008-12-1 / 22.00元

      ",9.4,"
        (1102人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s6286352.jpg,庄子今注今译（全三册）,"
        
  
  陈鼓应 注译 / 中华书局 / 2009-2 / 76.00元

      ",9.3,"
        (2104人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s3186821.jpg,中国古代思想史论,"
        
  
  李泽厚 / 生活·读书·新知三联书店 / 2008-6 / 35.00元

      ",9.1,"
        (1436人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s27289773.jpg,吕氏春秋,"
        
  
  陆玖 译注 / 中华书局 / 2011-9 / 63.00元

      ",8.6,"
        (209人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33797291.jpg,睡觉,"
        
  
  梁冬 / 上海科学技术文献出版社 / 2021-1 / 58

      ",6.9,"
        (70人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s2370766.jpg,丧家狗,"
        
  
  李零 / 山西人民出版社 / 2007-5 / 48.60元

      ",8.1,"
        (3580人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29058749.jpg,八字命理学基础教程,"
        
  
  陆致极 / 香港圆方出版社 / 2016-5 / 125.00元

      ",9.3,"
        (70人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s1587941.jpg,战国策,"
        
  
  刘向、宋韬 （译注） / 山西古籍出版社 / 2003-1-1 / 10.0

      ",9.1,"
        (1933人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s3818568.jpg,资治通鉴,"
        
  
  司马光 / 沈志华、张宏儒 / 中华书局 / 2013-1 / 788.00元

      ",9.7,"
        (666人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s9979415.jpg,傅佩荣译解易经,"
        
  
  傅佩荣 / 东方出版社 / 2012-5 / 64.00元

      ",8.9,"
        (69人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s8862679.jpg,中国历史精神,"
        
  
  钱穆 / 九州出版社 / 2012-2-1 / 24.00元

      ",8.4,"
        (964人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s1283946.jpg,冰鉴,"
        
  
  曾国藩 / 中国致公出版社 / 1999-01 / 990.00

      ",7.9,"
        (730人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s10389397.jpg,滴天髓阐微,"
        
  
  刘基 / 孙正治 注译 / 中医古籍出版社 / 2012-2 / 39.00元

      ",8.5,"
        (135人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s4442186.jpg,韩非子,"
        
  
  高华平、王齐洲、张三夕 译注 / 中华书局 / 2010-6 / 42.00元

      ",9.1,"
        (855人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s4442185.jpg,孟子,"
        
  
  方勇 译注 / 中华书局 / 2010-6 / 18.00元

      ",8.9,"
        (427人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s8940691.jpg,人间词话,"
        
  
  王国维、徐调孚校注 / 徐调孚 注解 / 中华书局 / 2009-6-8 / 11.00元

      ",9.2,"
        (1688人评价)
    "
